File:,"C:\Users\bruce.malkinson\Documents\XSENSOR 2022\Foot\justin-08,16,2022-4km.XSN",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),51.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,106.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,350.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),54.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),103.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),39.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Metatarsal,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),390.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),74.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),852.49,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),48.92,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,86.84,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),254.38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,200.65,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,239.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,852.49,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),154.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),290.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),86.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,125.65,174.94,398.57,696.74,754.92,618.96,398.97,352.51,324.03,152.72,118.99,0,343.82,317.97,446.65,350.69,165.45,236.76,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,74.34,98.58,120.8,207.67,253.93,305.85,287.06,154.74,129.69,193.53,424.63,635.93,815.12,852.49,709.87
,,,,,,,,,,,,,,,,,,,
592.1,483.21,282.21,500.79,550.08,634.72,752.09,770.27,667.85,544.83,359.78,411.7,501.19,541.19,651.49,587.65,459.78,466.85,409.68,383.22
,,,,,,,,,,,,,,,,,,,
411.7,426.65,427.26,383.82,360.79,281.81,278.17,257.16,203.63,207.06,236.56,0,0,110.1,184.44,181.41,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Metatarsal,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,97.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,666.64,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),42.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),198.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),30.72,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),383.58,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),56.16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),1703.37,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),31.87,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,84.31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),162.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,385.43,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,191.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),70.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),190.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),39.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
147.87,204.84,213.93,279.18,411.7,235.34,200.8,476.14,844.21,751.69,1703.37,1558.32,778.35,277.16,179.99,248.88,145.85,175.14,108.08,194.94
,,,,,,,,,,,,,,,,,,,
97.98,0,141,143.23,56.16,77.37,0,0,0,0,0,0,0,107.47,382.81,419.58,770.07,1448.02,762.39,569.88
,,,,,,,,,,,,,,,,,,,
135.75,172.72,212.31,143.63,252.51,252.11,282.21,355.95,183.63,228.68,162.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,48.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,929.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),16.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),106.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),11.71,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
FRAME,1542,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Date, 2022 Aug 16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Time, 08:21:19.020,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-LF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),385.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),56.16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),1778.31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),83.01,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,47.66,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),426.38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,309.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,229.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),284.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),432.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),158.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stride Time,1092,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Swing Time,546,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Time,545,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Support Time,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,129.89,89.9,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,56.16,77.37,228.48,183.83,147.06,423.01,452.51,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,141,143.63,268.47,252.11,315.34,622.4,873.7,344.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,97.98,154.94,173.73,244.84,199.59,392.31,867.44,1601.15,1036.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,117.98,211.1,190.9,145.85,265.04,191.31,293.73,856.13,1670.24,1778.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,159.99,220.6,230.09,295.54,431.09,251.5,217.36,495.94,869.86,751.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,125.65,174.94,418.57,696.74,754.92,618.96,398.97,335.54,307.66,143.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
113.13,193.53,424.63,635.93,815.12,826.63,684.21,566.24,462.81,265.24,109.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
137.77,340.19,519.17,642.2,770.27,726.44,608.86,524.63,449.48,305.64,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
235.75,372.11,453.92,514.93,599.57,561.8,434.12,440.79,404.63,281.4,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
243.63,301.2,343.82,387.66,387.86,372.31,343.82,369.68,309.89,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
212.31,221.61,238.17,224.03,153.33,156.36,201,202.42,130.9,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
172.72,164.84,151.1,77.17,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
103.43,65.86,57.78,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-RF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,220.51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,929.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),199.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),275,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),142.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stride Time,1118,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Swing Time,412,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Time,706,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Support Time,120,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,34.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,140.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),9.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),35.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),4.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,238.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,677.55,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),83.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),165,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),59.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Midfoot,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
